country_name,country_code,indicator_name,indicator_code,debt
Argentina,ARG,"CB, commercial banks (NTR, current US$)",DT.NTR.PCBK.CB.CD,-3851000000
Argentina,ARG,"CB, commercial banks (TDS, current US$)",DT.TDS.PCBK.CB.CD,10989487975
Argentina,ARG,"CB, multilateral (AMT, current US$)",DT.AMT.MLAT.CB.CD,228645000
Argentina,ARG,"CB, multilateral (DIS, current US$)",DT.DIS.MLAT.CB.CD,198249000
Argentina,ARG,"CB, multilateral (DOD, current US$)",DT.DOD.MLAT.CB.CD,439671000
Argentina,ARG,"CB, multilateral (INT, current US$)",DT.INT.MLAT.CB.CD,40958000
Argentina,ARG,"CB, multilateral (NFL, current US$)",DT.NFL.MLAT.CB.CD,-30396000
Argentina,ARG,"CB, multilateral (NTR, current US$)",DT.NTR.MLAT.CB.CD,-71354000
Argentina,ARG,"CB, multilateral (TDS, current US$)",DT.TDS.MLAT.CB.CD,269603000
Argentina,ARG,"CB, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.CB.CD,0
Argentina,ARG,"CB, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.CB.CD,0
Argentina,ARG,"CB, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.CB.CD,0
Argentina,ARG,"CB, multilateral concessional (INT, current US$)",DT.INT.MLTC.CB.CD,0
Argentina,ARG,"CB, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.CB.CD,0
Argentina,ARG,"CB, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.CB.CD,0
Argentina,ARG,"CB, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.CB.CD,0
Argentina,ARG,"CB, official creditors (AMT, current US$)",DT.AMT.OFFT.CB.CD,391251146
Argentina,ARG,"CB, official creditors (DIS, current US$)",DT.DIS.OFFT.CB.CD,273670596
Argentina,ARG,"CB, official creditors (DOD, current US$)",DT.DOD.OFFT.CB.CD,2266490045
Argentina,ARG,"CB, official creditors (INT, current US$)",DT.INT.OFFT.CB.CD,69211132
Argentina,ARG,"CB, official creditors (NFL, current US$)",DT.NFL.OFFT.CB.CD,-117580550
Argentina,ARG,"CB, official creditors (NTR, current US$)",DT.NTR.OFFT.CB.CD,-186791682
Argentina,ARG,"CB, official creditors (TDS, current US$)",DT.TDS.OFFT.CB.CD,460462278
Argentina,ARG,"CB, other private creditors (AMT, current US$)",DT.AMT.PROP.CB.CD,1345945
Argentina,ARG,"CB, other private creditors (DIS, current US$)",DT.DIS.PROP.CB.CD,1400744
Argentina,ARG,"CB, other private creditors (DOD, current US$)",DT.DOD.PROP.CB.CD,6068812
Argentina,ARG,"CB, other private creditors (INT, current US$)",DT.INT.PROP.CB.CD,117178
Argentina,ARG,"CB, other private creditors (NFL, current US$)",DT.NFL.PROP.CB.CD,54000
Argentina,ARG,"CB, other private creditors (NTR, current US$)",DT.NTR.PROP.CB.CD,-63000
Argentina,ARG,"CB, other private creditors (TDS, current US$)",DT.TDS.PROP.CB.CD,1463123
Argentina,ARG,"CB, private creditors (AMT, current US$)",DT.AMT.PRVT.CB.CD,6709204867
Argentina,ARG,"CB, private creditors (DIS, current US$)",DT.DIS.PRVT.CB.CD,10448563448
Argentina,ARG,"CB, private creditors (DOD, current US$)",DT.DOD.PRVT.CB.CD,240548461555
Argentina,ARG,"CB, private creditors (INT, current US$)",DT.INT.PRVT.CB.CD,13171957070
Argentina,ARG,"CB, private creditors (NFL, current US$)",DT.NFL.PRVT.CB.CD,3739357000
Argentina,ARG,"CB, private creditors (NTR, current US$)",DT.NTR.PRVT.CB.CD,-9432600000
Argentina,ARG,"CB, private creditors (TDS, current US$)",DT.TDS.PRVT.CB.CD,19881161938
Argentina,ARG,"Commitments, bilateral creditors (COM, current US$)",DT.COM.BLAT.CD,22382760182
Argentina,ARG,"Commitments, IBRD (COM, current US$)",DT.COM.MIBR.CD,37050953000
Argentina,ARG,"Commitments, IDA (COM, current US$)",DT.COM.MIDA.CD,0
Argentina,ARG,"Commitments, multilateral creditors (COM, current US$)",DT.COM.MLAT.CD,91339144068
Argentina,ARG,"Commitments, official creditors (COM, current US$)",DT.COM.OFFT.CD,113721904251
Argentina,ARG,"Commitments, private creditors (COM, current US$)",DT.COM.PRVT.CD,296435351547
Argentina,ARG,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,410157255798
Argentina,ARG,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,34
Argentina,ARG,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,170
Argentina,ARG,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,321
Argentina,ARG,"Currency composition of PPG debt, Euro (%)",DT.CUR.EURO.ZS,525
Argentina,ARG,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,30
Argentina,ARG,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,201
Argentina,ARG,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,471
Argentina,ARG,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,43
Argentina,ARG,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Argentina,ARG,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,63
Argentina,ARG,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,3241
Argentina,ARG,Current account balance (current US$),BN.CAB.XOKA.CD,-174028756012
Argentina,ARG,Debt buyback (current US$),DT.DSB.DPPG.CD,8829104000
Argentina,ARG,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,16620000
Argentina,ARG,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-52787600703
Argentina,ARG,"Debt service on external debt, central bank (PPG) (TDS, current US$)",DT.TDS.DECB.CD,20341624216
Argentina,ARG,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,345465886350
Argentina,ARG,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,639260540873
Argentina,ARG,"Debt service on external debt, other public sector (PPG) (TDS, current US$)",DT.TDS.DOPS.CD,29738339454
Argentina,ARG,"Debt service on external debt, private guaranteed by public sector (PPG) (TDS, current US$)",DT.TDS.PRPG.CD,1405309621
Argentina,ARG,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,242309381233
Argentina,ARG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,396951159640
Argentina,ARG,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,395545850022
Argentina,ARG,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,767457658526
Argentina,ARG,Debt stock reduction (current US$),DT.DSF.DPPG.CD,60288868384
Argentina,ARG,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,43602540739
Argentina,ARG,"Disbursements on external debt, central bank (PPG) (DIS, current US$)",DT.DIS.DECB.CD,10722234044
Argentina,ARG,"Disbursements on external debt, general government sector (PPG) (DIS, current US$)",DT.DIS.DEGG.CD,330366373317
Argentina,ARG,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,603154480688
Argentina,ARG,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,655912138811
Argentina,ARG,"Disbursements on external debt, other public sector (PPG) (DIS, current US$)",DT.DIS.DOPS.CD,22957616860
Argentina,ARG,"Disbursements on external debt, private guaranteed by public sector (PPG) (DIS, current US$)",DT.DIS.PRPG.CD,872638712
Argentina,ARG,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,211089856000
Argentina,ARG,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,392064624688
Argentina,ARG,"Disbursements on external debt, public sector (PPG) (DIS, current US$)",DT.DIS.DEPS.CD,364046224218
Argentina,ARG,"EBRD, private nonguaranteed (NFL, current US$)",DT.NFL.NEBR.CD,0
Argentina,ARG,"Exports of goods, services and primary income (current US$)",BX.GSR.TOTL.CD,1935023144691
Argentina,ARG,"External debt stocks (% of exports of goods, services and primary income)",DT.DOD.DECT.EX.ZS,15187
Argentina,ARG,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,2399
Argentina,ARG,"External debt stocks, central bank (PPG) (DOD, current US$)",DT.DOD.DECB.CD,242814951599
Argentina,ARG,"External debt stocks, concessional (DOD, current US$)",DT.DOD.ALLC.CD,14491501585
Argentina,ARG,"External debt stocks, general government sector (PPG) (DOD, current US$)",DT.DOD.DEGG.CD,2451673815745
Argentina,ARG,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,3939302577577
Argentina,ARG,"External debt stocks, long-term private sector (DOD, current US$)",DT.DOD.PRVS.CD,1067467534847
Argentina,ARG,"External debt stocks, long-term public sector (DOD, current US$)",DT.DOD.PUBS.CD,2871832827525
Argentina,ARG,"External debt stocks, other public sector (PPG) (DOD, current US$)",DT.DOD.DOPS.CD,204060351579
Argentina,ARG,"External debt stocks, private guaranteed by public sector (PPG) (DOD, current US$)",DT.DOD.PRPG.CD,15351737714
Argentina,ARG,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,1025399923800
Argentina,ARG,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,2913899699979
Argentina,ARG,"External debt stocks, public sector (PPG) (DOD, current US$)",DT.DOD.DEPS.CD,2898548700850
Argentina,ARG,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1048841820362
Argentina,ARG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5330406913075
Argentina,ARG,"External debt stocks, variable rate (DOD, current US$)",DT.DOD.VTOT.CD,2030983288924
Argentina,ARG,"Foreign direct investment, net inflows in reporting economy (DRS, current US$)",BX.KLT.DINV.CD.DT,213817537013
Argentina,ARG,"GG, bilateral (AMT, current US$)",DT.AMT.BLAT.GG.CD,21445143641
Argentina,ARG,"GG, bilateral (DIS, current US$)",DT.DIS.BLAT.GG.CD,11154533432
Argentina,ARG,"GG, bilateral (DOD, current US$)",DT.DOD.BLAT.GG.CD,185723164754
Argentina,ARG,"GG, bilateral (INT, current US$)",DT.INT.BLAT.GG.CD,9212323991
Argentina,ARG,"GG, bilateral (NFL, current US$)",DT.NFL.BLAT.GG.CD,-4054445707
Argentina,ARG,"GG, bilateral (NTR, current US$)",DT.NTR.BLAT.GG.CD,-12185487000
Argentina,ARG,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,30657467632
Argentina,ARG,"GG, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.GG.CD,120349110
Argentina,ARG,"GG, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.GG.CD,145384163
Argentina,ARG,"GG, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.GG.CD,6264170682
Argentina,ARG,"GG, bilateral concessional (INT, current US$)",DT.INT.BLTC.GG.CD,28198872
Argentina,ARG,"GG, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.GG.CD,25035000
Argentina,ARG,"GG, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.GG.CD,-3166000
Argentina,ARG,"GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,148547982
Argentina,ARG,"GG, bonds (AMT, current US$)",DT.AMT.PBND.GG.CD,115344126800
Argentina,ARG,"GG, bonds (DIS, current US$)",DT.DIS.PBND.GG.CD,239844562027
Argentina,ARG,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,1706089896363
Argentina,ARG,"GG, bonds (INT, current US$)",DT.INT.PBND.GG.CD,98271390007
Argentina,ARG,"GG, bonds (NFL, current US$)",DT.NFL.PBND.GG.CD,148868951000
Argentina,ARG,"GG, bonds (NTR, current US$)",DT.NTR.PBND.GG.CD,59634778809
Argentina,ARG,"GG, bonds (TDS, current US$)",DT.TDS.PBND.GG.CD,213615516806
Argentina,ARG,"GG, commercial banks (AMT, current US$)",DT.AMT.PCBK.GG.CD,7536234581
Argentina,ARG,"GG, commercial banks (DIS, current US$)",DT.DIS.PCBK.GG.CD,5437843895
Argentina,ARG,"GG, commercial banks (DOD, current US$)",DT.DOD.PCBK.GG.CD,38739600682
Argentina,ARG,"GG, commercial banks (INT, current US$)",DT.INT.PCBK.GG.CD,3706900616
Argentina,ARG,"GG, commercial banks (NFL, current US$)",DT.NFL.PCBK.GG.CD,-1647132000
Argentina,ARG,"GG, commercial banks (NTR, current US$)",DT.NTR.PCBK.GG.CD,-5316909000
Argentina,ARG,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,11243135196
Argentina,ARG,"GG, multilateral (AMT, current US$)",DT.AMT.MLAT.GG.CD,60839200065
Argentina,ARG,"GG, multilateral (DIS, current US$)",DT.DIS.MLAT.GG.CD,71999579284
Argentina,ARG,"GG, multilateral (DOD, current US$)",DT.DOD.MLAT.GG.CD,493302610264
Argentina,ARG,"GG, multilateral (INT, current US$)",DT.INT.MLAT.GG.CD,23933516809
Argentina,ARG,"GG, multilateral (NFL, current US$)",DT.NFL.MLAT.GG.CD,26581447000
Argentina,ARG,"GG, multilateral (NTR, current US$)",DT.NTR.MLAT.GG.CD,5159490000
Argentina,ARG,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,84772716871
Argentina,ARG,"GG, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.GG.CD,334025000
Argentina,ARG,"GG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.GG.CD,364509000
Argentina,ARG,"GG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.GG.CD,3676752000
Argentina,ARG,"GG, multilateral concessional (INT, current US$)",DT.INT.MLTC.GG.CD,125849000
Argentina,ARG,"GG, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.GG.CD,30484000
Argentina,ARG,"GG, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.GG.CD,-95365000
Argentina,ARG,"GG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.GG.CD,459874000
Argentina,ARG,"GG, official creditors (AMT, current US$)",DT.AMT.OFFT.GG.CD,82284343705
Argentina,ARG,"GG, official creditors (DIS, current US$)",DT.DIS.OFFT.GG.CD,83154112716
Argentina,ARG,"GG, official creditors (DOD, current US$)",DT.DOD.OFFT.GG.CD,679025775018
Argentina,ARG,"GG, official creditors (INT, current US$)",DT.INT.OFFT.GG.CD,33145840800
Argentina,ARG,"GG, official creditors (NFL, current US$)",DT.NFL.OFFT.GG.CD,22527001686
Argentina,ARG,"GG, official creditors (NTR, current US$)",DT.NTR.OFFT.GG.CD,-7025996576
Argentina,ARG,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,115430184504
Argentina,ARG,"GG, other private creditors (AMT, current US$)",DT.AMT.PROP.GG.CD,3910101756
Argentina,ARG,"GG, other private creditors (DIS, current US$)",DT.DIS.PROP.GG.CD,1929854682
Argentina,ARG,"GG, other private creditors (DOD, current US$)",DT.DOD.PROP.GG.CD,27818589149
Argentina,ARG,"GG, other private creditors (INT, current US$)",DT.INT.PROP.GG.CD,1266948087
Argentina,ARG,"GG, other private creditors (NFL, current US$)",DT.NFL.PROP.GG.CD,-1980249000
Argentina,ARG,"GG, other private creditors (NTR, current US$)",DT.NTR.PROP.GG.CD,-3247192000
Argentina,ARG,"GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,5177049843
Argentina,ARG,"GG, private creditors (AMT, current US$)",DT.AMT.PRVT.GG.CD,126790463138
Argentina,ARG,"GG, private creditors (DIS, current US$)",DT.DIS.PRVT.GG.CD,247212260603
Argentina,ARG,"GG, private creditors (DOD, current US$)",DT.DOD.PRVT.GG.CD,1772647865757
Argentina,ARG,"GG, private creditors (INT, current US$)",DT.INT.PRVT.GG.CD,103245238709
Argentina,ARG,"GG, private creditors (NFL, current US$)",DT.NFL.PRVT.GG.CD,145241575000
Argentina,ARG,"GG, private creditors (NTR, current US$)",DT.NTR.PRVT.GG.CD,51070672000
Argentina,ARG,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,230035701846
Argentina,ARG,GNI (current US$),NY.GNP.MKTP.CD,12134577724558
Argentina,ARG,"Grants, excluding technical cooperation (current US$)",BX.GRT.EXTA.CD.DT,1287810000
Argentina,ARG,IDA grants (current US$),DT.DIS.IDAG.CD,0
Argentina,ARG,"IFC, private nonguaranteed (NFL, current US$)",DT.NFL.NIFC.CD,215062429
Argentina,ARG,"IMF charges (INT, current US$)",DT.INT.DIMF.CD,12960993509
Argentina,ARG,"IMF purchases (DIS, current US$)",DT.DIS.DIMF.CD,79903419877
Argentina,ARG,"IMF repurchases (AMT, current US$)",DT.AMT.DIMF.CD,83330371148
Argentina,ARG,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,96291364653
Argentina,ARG,"Imports of goods, services and primary income (current US$)",BM.GSR.TOTL.CD,2133751806821
Argentina,ARG,"Interest arrears, long-term DOD",DT.IXA.DLXF.CD,162929736362
Argentina,ARG,"Interest arrears, official creditors (current US$)",DT.IXA.OFFT.CD,9752101618
Argentina,ARG,"Interest arrears, private creditors (current US$)",DT.IXA.PRVT.CD,153177634742
Argentina,ARG,Interest forgiven (current US$),DT.IXF.DPPG.CD,13657969569
Argentina,ARG,"Interest payments on external debt (% of exports of goods, services and primary income)",DT.INT.DECT.EX.ZS,833
Argentina,ARG,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,115
Argentina,ARG,"Interest payments on external debt, central bank (PPG) (INT, current US$)",DT.INT.DECB.CD,13241168203
Argentina,ARG,"Interest payments on external debt, general government sector (PPG) (INT, current US$)",DT.INT.DEGG.CD,136391079512
Argentina,ARG,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,214818294037
Argentina,ARG,"Interest payments on external debt, other public sector (PPG) (INT, current US$)",DT.INT.DOPS.CD,12733817770
Argentina,ARG,"Interest payments on external debt, private guaranteed by public sector (PPG) (INT, current US$)",DT.INT.PRPG.CD,587943390
Argentina,ARG,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,51864285162
Argentina,ARG,"Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)",DT.INT.DPPG.CD,162954008876
Argentina,ARG,"Interest payments on external debt, public sector (PPG) (INT, current US$)",DT.INT.DEPS.CD,162366065483
Argentina,ARG,"Interest payments on external debt, short-term (INT, current US$)",DT.INT.DSTC.CD,31905753000
Argentina,ARG,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,240397771507
Argentina,ARG,Interest rescheduled (capitalized) (current US$),DT.IXR.DPPG.CD,15880392793
Argentina,ARG,"Interest rescheduled, official (current US$)",DT.IXR.OFFT.CD,1848140714
Argentina,ARG,"Interest rescheduled, private (current US$)",DT.IXR.PRVT.CD,14032252078
Argentina,ARG,Multilateral debt (% of total external debt),DT.DOD.MLAT.ZS,474
Argentina,ARG,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,94278299010
Argentina,ARG,Net change in interest arrears (current US$),DT.IXA.DPPG.CD.CG,51253968
Argentina,ARG,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,-2404929004
Argentina,ARG,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,8187762000
Argentina,ARG,"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,0
Argentina,ARG,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,0
Argentina,ARG,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,37525559112
Argentina,ARG,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,25713727000
Argentina,ARG,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,4033488391
Argentina,ARG,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,9929899
Argentina,ARG,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,13093804000
Argentina,ARG,"Net flows on external debt, central bank (PPG) (NFL, current US$)",DT.NFL.DECB.CD,3621778031
Argentina,ARG,"Net flows on external debt, general government sector (PPG) (NFL, current US$)",DT.NFL.DEGG.CD,167768575797
Argentina,ARG,"Net flows on external debt, long-term (NFL, current US$)",DT.NFL.DLXF.CD,231767532000
Argentina,ARG,"Net flows on external debt, other public sector (PPG) (NFL, current US$)",DT.NFL.DOPS.CD,5976821175
Argentina,ARG,"Net flows on external debt, private guaranteed by public sector (PPG) (NFL, current US$)",DT.NFL.PRPG.CD,55272482
Argentina,ARG,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,54345088000
Argentina,ARG,"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)",DT.NFL.DPPG.CD,177422447484
Argentina,ARG,"Net flows on external debt, public sector (PPG) (NFL, current US$)",DT.NFL.DEPS.CD,177367175003
Argentina,ARG,"Net flows on external debt, short-term (NFL, current US$)",DT.NFL.DSTC.CD,42424823000
Argentina,ARG,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,311717917208
Argentina,ARG,"Net transfers on external debt, central bank (PPG) (NTR, current US$)",DT.NTR.DECB.CD,-9619390174
Argentina,ARG,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,44044676866
Argentina,ARG,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,34565679000
Argentina,ARG,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-6755195055
Argentina,ARG,"Net transfers on external debt, private guaranteed by public sector (PPG) (NTR, current US$)",DT.NTR.PRPG.CD,-532670909
Argentina,ARG,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,7428258000
Argentina,ARG,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)",DT.NTR.DPPG.CD,27137420729
Argentina,ARG,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,27670091635
Argentina,ARG,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,71320145709
Argentina,ARG,"OPS, bilateral (AMT, current US$)",DT.AMT.BLAT.OPS.CD,2827492156
Argentina,ARG,"OPS, bilateral (DIS, current US$)",DT.DIS.BLAT.OPS.CD,4679152347
Argentina,ARG,"OPS, bilateral (DOD, current US$)",DT.DOD.BLAT.OPS.CD,41428270079
Argentina,ARG,"OPS, bilateral (INT, current US$)",DT.INT.BLAT.OPS.CD,979299542
Argentina,ARG,"OPS, bilateral (NFL, current US$)",DT.NFL.BLAT.OPS.CD,1852266191
Argentina,ARG,"OPS, bilateral (NTR, current US$)",DT.NTR.BLAT.OPS.CD,873614000
Argentina,ARG,"OPS, bilateral (TDS, current US$)",DT.TDS.BLAT.OPS.CD,3806791699
Argentina,ARG,"OPS, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.OPS.CD,101227000
Argentina,ARG,"OPS, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.OPS.CD,107014000
Argentina,ARG,"OPS, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.OPS.CD,529910000
Argentina,ARG,"OPS, bilateral concessional (INT, current US$)",DT.INT.BLTC.OPS.CD,1462000
Argentina,ARG,"OPS, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.OPS.CD,5787000
Argentina,ARG,"OPS, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.OPS.CD,4325000
Argentina,ARG,"OPS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.OPS.CD,102689000
Argentina,ARG,"OPS, bonds (AMT, current US$)",DT.AMT.PBND.OPS.CD,1673671480
Argentina,ARG,"OPS, bonds (DIS, current US$)",DT.DIS.PBND.OPS.CD,1755395161
Argentina,ARG,"OPS, bonds (DOD, current US$)",DT.DOD.PBND.OPS.CD,8588538614
Argentina,ARG,"OPS, bonds (INT, current US$)",DT.INT.PBND.OPS.CD,548893725
Argentina,ARG,"OPS, bonds (NFL, current US$)",DT.NFL.PBND.OPS.CD,81723000
Argentina,ARG,"OPS, bonds (NTR, current US$)",DT.NTR.PBND.OPS.CD,-467170044
Argentina,ARG,"OPS, bonds (TDS, current US$)",DT.TDS.PBND.OPS.CD,2222565204
Argentina,ARG,"OPS, commercial banks (AMT, current US$)",DT.AMT.PCBK.OPS.CD,3863894591
Argentina,ARG,"OPS, commercial banks (DIS, current US$)",DT.DIS.PCBK.OPS.CD,8900537978
Argentina,ARG,"OPS, commercial banks (DOD, current US$)",DT.DOD.PCBK.OPS.CD,86997693626
Argentina,ARG,"OPS, commercial banks (INT, current US$)",DT.INT.PCBK.OPS.CD,6821026656
Argentina,ARG,"OPS, commercial banks (NFL, current US$)",DT.NFL.PCBK.OPS.CD,5036643000
Argentina,ARG,"OPS, commercial banks (NTR, current US$)",DT.NTR.PCBK.OPS.CD,-1784386000
Argentina,ARG,"OPS, commercial banks (TDS, current US$)",DT.TDS.PCBK.OPS.CD,10684921247
Argentina,ARG,"OPS, multilateral (AMT, current US$)",DT.AMT.MLAT.OPS.CD,5455300721
Argentina,ARG,"OPS, multilateral (DIS, current US$)",DT.DIS.MLAT.OPS.CD,4645886621
Argentina,ARG,"OPS, multilateral (DOD, current US$)",DT.DOD.MLAT.OPS.CD,43804843902
Argentina,ARG,"OPS, multilateral (INT, current US$)",DT.INT.MLAT.OPS.CD,3264387416
Argentina,ARG,"OPS, multilateral (NFL, current US$)",DT.NFL.MLAT.OPS.CD,-786293000
Argentina,ARG,"OPS, multilateral (NTR, current US$)",DT.NTR.MLAT.OPS.CD,-4049526000
Argentina,ARG,"OPS, multilateral (TDS, current US$)",DT.TDS.MLAT.OPS.CD,8719688137
Argentina,ARG,"OPS, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.OPS.CD,340080721
Argentina,ARG,"OPS, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.OPS.CD,320048621
Argentina,ARG,"OPS, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.OPS.CD,3700835902
Argentina,ARG,"OPS, multilateral concessional (INT, current US$)",DT.INT.MLTC.OPS.CD,135169416
Argentina,ARG,"OPS, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.OPS.CD,-20032101
Argentina,ARG,"OPS, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.OPS.CD,-155201517
Argentina,ARG,"OPS, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.OPS.CD,475250137
Argentina,ARG,"OPS, official creditors (AMT, current US$)",DT.AMT.OFFT.OPS.CD,8282792878
Argentina,ARG,"OPS, official creditors (DIS, current US$)",DT.DIS.OFFT.OPS.CD,9325038968
Argentina,ARG,"OPS, official creditors (DOD, current US$)",DT.DOD.OFFT.OPS.CD,85233113982
Argentina,ARG,"OPS, official creditors (INT, current US$)",DT.INT.OFFT.OPS.CD,4243686958
Argentina,ARG,"OPS, official creditors (NFL, current US$)",DT.NFL.OFFT.OPS.CD,1065972090
Argentina,ARG,"OPS, official creditors (NTR, current US$)",DT.NTR.OFFT.OPS.CD,-3175913331
Argentina,ARG,"OPS, official creditors (TDS, current US$)",DT.TDS.OFFT.OPS.CD,12526479836
Argentina,ARG,"OPS, other private creditors (AMT, current US$)",DT.AMT.PROP.OPS.CD,3184162734
Argentina,ARG,"OPS, other private creditors (DIS, current US$)",DT.DIS.PROP.OPS.CD,2976644752
